,Sentence #,Word,POS,Tag
81320,,planning,VBG,O
81321,,what,WP,O
81322,,a,DT,O
81323,,U.N.,NNP,B-geo
81324,,agency,NN,O
81325,,calls,VBZ,O
81326,,the,DT,O
81327,,biggest,JJS,O
81328,,measles,NNS,O
81329,,vaccination,NN,O
81330,,campaign,NN,O
81331,,in,IN,O
81332,,history,NN,O
81333,,",",",",O
81334,,hoping,VBG,O
81335,,to,TO,O
81336,,inoculate,VB,O
81337,,33.5,CD,O
81338,,million,CD,O
81339,,children,NNS,O
81340,,between,IN,O
81341,,the,DT,O
81342,,age,NN,O
81343,,of,IN,O
81344,,nine,CD,B-tim
81345,,months,NNS,O
81346,,and,CC,B-tim
81347,,10,CD,I-tim
81348,,years,NNS,O
81349,,.,.,O
81350,Sentence: 3703,Officials,NNS,O
81351,,in,IN,O
81352,,Dhaka,NNP,B-geo
81353,,say,VBP,O
81354,,the,DT,O
81355,,three-week,JJ,O
81356,,program,NN,O
81357,,",",",",O
81358,,organized,VBN,O
81359,,with,IN,O
81360,,the,DT,O
81361,,United,NNP,B-org
81362,,Nations,NNP,I-org
81363,,Children,NNP,I-org
81364,,'s,POS,I-org
81365,,Fund,NNP,I-org
81366,,",",",",O
81367,,will,MD,O
81368,,help,VB,O
81369,,curb,VB,O
81370,,the,DT,O
81371,,disease,NN,O
81372,,that,WDT,O
81373,,kills,VBZ,O
81374,,an,DT,O
81375,,estimated,JJ,O
81376,,"20,000",CD,O
81377,,Bangladeshi,JJ,B-gpe
81378,,children,NNS,O
81379,,every,DT,O
81380,,year,NN,O
81381,,.,.,O
81382,Sentence: 3704,The,DT,O
81383,,U.N.,NNP,B-geo
81384,,agency,NN,O
81385,,'s,POS,O
81386,,spokesman,NN,O
81387,,says,VBZ,O
81388,,the,DT,O
81389,,campaign,NN,O
81390,,will,MD,O
81391,,start,VB,O
81392,,on,IN,O
81393,,February,NNP,B-tim
81394,,25,CD,I-tim
81395,,and,CC,O
81396,,will,MD,O
81397,,end,VB,O
81398,,on,IN,O
81399,,March,NNP,B-tim
81400,,16,CD,I-tim
81401,,.,.,O
81402,Sentence: 3705,The,DT,O
81403,,agency,NN,O
81404,,says,VBZ,O
81405,,the,DT,O
81406,,program,NN,O
81407,,will,MD,O
81408,,involve,VB,O
81409,,approximately,RB,O
81410,,"50,000",CD,O
81411,,skilled,JJ,O
81412,,vaccinators,NNS,O
81413,,and,CC,O
81414,,"7,50,000",CD,O
81415,,volunteers,NNS,O
81416,,.,.,O
81417,Sentence: 3706,The,DT,O
81418,,Bangladeshi,JJ,B-gpe
81419,,government,NN,O
81420,,developed,VBD,O
81421,,and,CC,O
81422,,adopted,VBD,O
81423,,the,DT,O
81424,,plan,NN,O
81425,,of,IN,O
81426,,action,NN,O
81427,,to,TO,O
81428,,control,VB,O
81429,,measles,NNS,O
81430,,in,IN,O
81431,,accordance,NN,O
81432,,with,IN,O
81433,,the,DT,O
81434,,current,JJ,O
81435,,World,NNP,B-org
81436,,Health,NNP,I-org
81437,,Organization,NNP,I-org
81438,,and,CC,O
81439,,UNICEF,NNP,B-org
81440,,Global,NNP,O
81441,,Measles,NNP,O
81442,,Reduction,NNP,O
81443,,strategy,NN,O
81444,,.,.,O
81445,Sentence: 3707,The,DT,O
81446,,price,NN,O
81447,,of,IN,O
81448,,crude,JJ,O
81449,,oil,NN,O
81450,,dropped,VBD,O
81451,,more,JJR,O
81452,,than,IN,O
81453,,two,CD,O
81454,,percent,NN,O
81455,,in,IN,O
81456,,New,NNP,B-geo
81457,,York,NNP,I-geo
81458,,trading,NN,O
81459,,Wednesday,NNP,B-tim
81460,,",",",",O
81461,,falling,VBG,O
81462,,to,TO,O
81463,,the,DT,O
81464,,lowest,JJS,O
81465,,level,NN,O
81466,,in,IN,O
81467,,about,RB,B-tim
81468,,a,DT,O
81469,,month,NN,O
81470,,.,.,O
81471,Sentence: 3708,The,DT,O
81472,,price,NN,O
81473,,of,IN,O
81474,,a,DT,O
81475,,barrel,NN,O
81476,,of,IN,O
81477,,crude,JJ,O
81478,,oil,NN,O
81479,,for,IN,O
81480,,future,JJ,O
81481,,delivery,NN,O
81482,,was,VBD,O
81483,,off,IN,O
81484,,nearly,RB,O
81485,,$,$,O
81486,,2,CD,O
81487,,and,CC,O
81488,,went,VBD,O
81489,,as,RB,O
81490,,low,JJ,O
81491,,as,IN,O
81492,,$,$,O
81493,,73.83,CD,O
81494,,.,.,O
81495,Sentence: 3709,The,DT,O
81496,,decline,NN,O
81497,,came,VBD,O
81498,,as,IN,O
81499,,a,DT,O
81500,,government,NN,O
81501,,report,NN,O
81502,,said,VBD,O
81503,,the,DT,O
81504,,total,JJ,O
81505,,supply,NN,O
81506,,of,IN,O
81507,,crude,JJ,O
81508,,oil,NN,O
81509,,and,CC,O
81510,,refined,JJ,O
81511,,fuels,NNS,O
81512,,in,IN,O
81513,,the,DT,O
81514,,United,NNP,B-geo
81515,,States,NNPS,I-geo
81516,,was,VBD,O
81517,,more,JJR,O
81518,,than,IN,O
81519,,1.1,CD,O
81520,,billion,CD,O
81521,,barrels,NNS,O
81522,,",",",",O
81523,,the,DT,O
81524,,highest,JJS,O
81525,,level,NN,O
81526,,in,IN,O
81527,,at,IN,O
81528,,least,JJS,O
81529,,two,CD,O
81530,,decades,NNS,O
81531,,.,.,O
81532,Sentence: 3710,An,DT,O
81533,,abundant,JJ,O
81534,,supply,NN,O
81535,,of,IN,O
81536,,petroleum,NN,O
81537,,products,NNS,O
81538,,generally,RB,O
81539,,pushes,VBZ,O
81540,,prices,NNS,O
81541,,downward,RB,O
81542,,.,.,O
81543,Sentence: 3711,Officials,NNS,O
81544,,in,IN,O
81545,,Thailand,NNP,B-geo
81546,,say,VBP,O
81547,,at,IN,O
81548,,least,JJS,O
81549,,47,CD,O
81550,,Burmese,JJ,B-gpe
81551,,refugees,NNS,O
81552,,have,VBP,O
81553,,left,VBN,O
81554,,a,DT,O
81555,,camp,NN,O
81556,,on,IN,O
81557,,the,DT,O
81558,,Thai-Burma,NNP,O
81559,,border,NN,O
81560,,this,DT,O
81561,,week,NN,O
81562,,to,TO,O
81563,,begin,VB,O
81564,,life,NN,O
81565,,in,IN,O
81566,,the,DT,O
81567,,United,NNP,B-geo
81568,,States,NNPS,I-geo
81569,,.,.,O
81570,Sentence: 3712,The,DT,O
81571,,officials,NNS,O
81572,,say,VBP,O
81573,,the,DT,O
81574,,group,NN,O
81575,,of,IN,O
81576,,ethnic,JJ,O
81577,,Karen,NNP,B-per
81578,,refugees,NNS,O
81579,,are,VBP,O
81580,,the,DT,O
81581,,latest,JJS,O
81582,,to,TO,O
81583,,leave,VB,O
81584,,the,DT,O
81585,,Than,NNP,B-art
81586,,Him,NNP,I-art
81587,,camp,NN,O
81588,,since,IN,O
81589,,the,DT,O
81590,,resettlement,NN,O
81591,,operation,NN,O
81592,,began,VBD,O
81593,,August,NNP,B-tim
81594,,15,CD,I-tim
81595,,.,.,O
81596,Sentence: 3713,The,DT,O
81597,,U.S.,NNP,B-geo
81598,,government,NN,O
81599,,has,VBZ,O
81600,,agreed,VBN,O
81601,,to,TO,O
81602,,allow,VB,O
81603,,at,IN,O
81604,,least,JJS,O
81605,,"2,500",CD,O
81606,,of,IN,O
81607,,the,DT,O
81608,,refugees,NNS,O
81609,,to,TO,O
81610,,resettle,VB,O
81611,,in,IN,O
81612,,the,DT,O
81613,,United,NNP,B-geo
81614,,States,NNPS,I-geo
81615,,by,IN,O
81616,,the,DT,O
81617,,end,NN,B-tim
81618,,of,IN,I-tim
81619,,this,DT,O
81620,,year,NN,O
81621,,.,.,O
81622,Sentence: 3714,The,DT,O
81623,,refugees,NNS,O
81624,,fled,VBD,O
81625,,to,TO,O
81626,,escape,VB,O
81627,,fighting,VBG,O
81628,,between,IN,O
81629,,Karen,NNP,B-per
81630,,guerrillas,NNS,O
81631,,and,CC,O
81632,,the,DT,O
81633,,Burmese,JJ,B-gpe
81634,,army,NN,O
81635,,.,.,O
81636,Sentence: 3715,Some,DT,O
81637,,have,VBP,O
81638,,been,VBN,O
81639,,in,IN,O
81640,,the,DT,O
81641,,overcrowded,JJ,O
81642,,camp,NN,O
81643,,for,IN,O
81644,,more,JJR,O
81645,,than,IN,O
81646,,20,CD,B-tim
81647,,years,NNS,O
81648,,.,.,O
81649,Sentence: 3716,The,DT,O
81650,,United,NNP,B-geo
81651,,States,NNPS,I-geo
81652,,issued,VBD,O
81653,,a,DT,O
81654,,waiver,NN,O
81655,,to,TO,O
81656,,its,PRP$,O
81657,,immigration,NN,O
81658,,laws,NNS,O
81659,,in,IN,O
81660,,May,NNP,B-tim
81661,,to,TO,O
81662,,allow,VB,O
81663,,many,NN,O
81664,,of,IN,O
81665,,the,DT,O
81666,,refugees,NNS,O
81667,,to,TO,O
81668,,apply,VB,O
81669,,for,IN,O
81670,,resettlement,NN,O
81671,,in,IN,O
81672,,the,DT,O
81673,,U.S.,NNP,B-geo
81674,Sentence: 3717,The,DT,O
81675,,U.S.,NNP,B-geo
81676,,embassy,NN,O
81677,,in,IN,O
81678,,Iraq,NNP,B-geo
81679,,says,VBZ,O
81680,,a,DT,O
81681,,rocket,NN,O
81682,,attack,NN,O
81683,,on,IN,O
81684,,Baghdad,NNP,B-geo
81685,,'s,POS,O
81686,,heavily,RB,O
81687,,fortified,VBN,O
81688,,Green,NNP,B-org
81689,,Zone,NNP,I-org
81690,,has,VBZ,O
81691,,killed,VBN,O
81692,,three,CD,O
81693,,people,NNS,O
81694,,and,CC,O
81695,,wounded,VBD,O
81696,,15,CD,O
81697,,others,NNS,O
81698,,.,.,O
81699,Sentence: 3718,The,DT,O
81700,,embassy,NN,O
81701,,said,VBD,O
81702,,those,DT,O
81703,,killed,VBN,O
81704,,in,IN,O
81705,,the,DT,O
81706,,attack,NN,O
81707,,Thursday,NNP,B-tim
81708,,include,VBP,O
81709,,two,CD,O
81710,,Ugandans,NNS,B-gpe
81711,,and,CC,O
81712,,a,DT,O
81713,,Peruvian,NN,B-gpe
81714,,.,.,O
81715,Sentence: 3719,All,DT,O
81716,,of,IN,O
81717,,the,DT,O
81718,,victims,NNS,O
81719,,were,VBD,O
81720,,working,VBG,O
81721,,for,IN,O
81722,,an,DT,O
81723,,American,JJ,B-gpe
81724,,security,NN,O
81725,,contractor,NN,O
81726,,.,.,O
81727,Sentence: 3720,The,DT,O
81728,,Green,NNP,B-org
81729,,Zone,NNP,I-org
81730,,is,VBZ,O
81731,,home,NN,O
81732,,to,TO,O
81733,,Iraqi,JJ,B-gpe
81734,,government,NN,O
81735,,buildings,NNS,O
81736,,as,RB,O
81737,,well,RB,O
81738,,as,IN,O
81739,,the,DT,O
81740,,U.S.,NNP,B-geo
81741,,embassy,NN,O
81742,,.,.,O
81743,Sentence: 3721,Elsewhere,RB,O
81744,,in,IN,O
81745,,Iraq,NNP,B-geo
81746,,Thursday,NNP,B-tim
81747,,",",",",O
81748,,gunmen,NNS,O
81749,,killed,VBD,O
81750,,at,IN,O
81751,,least,JJS,O
81752,,two,CD,O
81753,,people,NNS,O
81754,,in,IN,O
81755,,separate,JJ,O
81756,,attacks,NNS,O
81757,,",",",",O
81758,,including,VBG,O
81759,,a,DT,O
81760,,Sunni,NNP,O
81761,,cleric,NN,O
81762,,.,.,O
81763,Sentence: 3722,Police,NNS,O
81764,,say,VBP,O
81765,,the,DT,O
81766,,cleric,NN,O
81767,,(,LRB,O
81768,,Fathi,NNP,B-per
81769,,al-Nuaimi,NNP,I-per
81770,,),RRB,O
81771,,was,VBD,O
81772,,killed,VBN,O
81773,,in,IN,O
81774,,the,DT,O
81775,,northern,JJ,O
81776,,city,NN,O
81777,,of,IN,O
81778,,Mosul,NNP,B-geo
81779,,.,.,O
81780,Sentence: 3723,In,IN,O
81781,,another,DT,O
81782,,attack,NN,O
81783,,in,IN,O
81784,,the,DT,O
81785,,city,NN,O
81786,,",",",",O
81787,,gunmen,NNS,O
81788,,killed,VBD,O
81789,,a,DT,O
81790,,bystander,NN,O
81791,,after,IN,O
81792,,opening,VBG,O
81793,,fire,NN,O
81794,,on,IN,O
81795,,a,DT,O
81796,,policeman,NN,O
81797,,.,.,O
81798,Sentence: 3724,Police,NNS,O
81799,,say,VBP,O
81800,,the,DT,O
81801,,officer,NN,O
81802,,and,CC,O
81803,,another,DT,O
81804,,civilian,JJ,O
81805,,were,VBD,O
81806,,wounded,VBN,O
81807,,in,IN,O
81808,,the,DT,O
81809,,attack,NN,O
81810,,.,.,O
81811,Sentence: 3725,Mosul,NNP,B-geo
81812,,has,VBZ,O
81813,,remained,VBN,O
81814,,an,DT,O
81815,,active,JJ,O
81816,,area,NN,O
81817,,for,IN,O
81818,,insurgents,NNS,O
81819,,",",",",O
81820,,even,RB,O
81821,,as,IN,O
81822,,security,NN,O
81823,,in,IN,O
81824,,other,JJ,O
81825,,parts,NNS,O
81826,,of,IN,O
81827,,the,DT,O
81828,,country,NN,O
81829,,has,VBZ,O
81830,,improved,VBN,O
81831,,and,CC,O
81832,,violence,NN,O
81833,,has,VBZ,O
81834,,diminished,VBN,O
81835,,.,.,O
81836,Sentence: 3726,Oil,NN,O
81837,,prices,NNS,O
81838,,fell,VBD,O
81839,,more,RBR,O
81840,,than,IN,O
81841,,two,CD,O
81842,,percent,NN,O
81843,,Wednesday,NNP,B-tim
81844,,as,IN,O
81845,,the,DT,O
81846,,U.S.,NNP,B-geo
81847,,government,NN,O
81848,,reported,VBD,O
81849,,a,DT,O
81850,,bigger-than-expected,JJ,O
81851,,rise,NN,O
81852,,in,IN,O
81853,,crude,NN,O
81854,,supplies,NNS,O
81855,,.,.,O
81856,Sentence: 3727,The,DT,O
81857,,price,NN,O
81858,,of,IN,O
81859,,oil,NN,O
81860,,fell,VBD,O
81861,,$,$,O
81862,,1.16,CD,O
81863,,from,IN,B-tim
81864,,Tuesday,NNP,I-tim
81865,,'s,POS,O
81866,,close,NN,O
81867,,(,LRB,O
81868,,or,CC,O
81869,,2.2,CD,O
81870,,percent,NN,O
81871,,),RRB,O
81872,,to,TO,O
81873,,$,$,O
81874,,52.82,CD,O
81875,,a,DT,O
81876,,barrel,NN,O
81877,,on,IN,O
81878,,the,DT,O
81879,,New,NNP,B-org
81880,,York,NNP,I-org
81881,,Mercantile,NNP,I-org
81882,,Exchange,NNP,I-org
81883,,.,.,O
81884,Sentence: 3728,A,DT,O
81885,,U.S.,NNP,B-geo
81886,,government,NN,O
81887,,report,NN,O
81888,,said,VBD,O
81889,,U.S.,NNP,B-geo
81890,,crude,NN,O
81891,,supplies,NNS,O
81892,,rose,VBD,O
81893,,by,IN,O
81894,,3.3,CD,O
81895,,million,CD,O
81896,,barrels,NNS,O
81897,,in,IN,O
81898,,the,DT,O
81899,,week,NN,O
81900,,that,WDT,O
81901,,ended,VBD,O
81902,,March,NNP,B-tim
81903,,20,CD,I-tim
81904,,to,TO,O
81905,,a,DT,O
81906,,total,NN,O
81907,,of,IN,O
81908,,356.6,CD,O
81909,,million,CD,O
81910,,barrels,NNS,O
81911,,.,.,O
81912,Sentence: 3729,Analysts,NNS,O
81913,,had,VBD,O
81914,,expected,VBN,O
81915,,a,DT,O
81916,,rise,NN,O
81917,,of,IN,O
81918,,just,RB,O
81919,,over,IN,O
81920,,one,CD,O
81921,,million,CD,O
81922,,barrels,NNS,O
81923,,.,.,O
81924,Sentence: 3730,Oil,NN,O
81925,,prices,NNS,O
81926,,had,VBD,O
81927,,jumped,VBN,O
81928,,to,TO,O
81929,,a,DT,O
81930,,3-month,JJ,O
81931,,high,NN,O
81932,,of,IN,O
81933,,$,$,O
81934,,54,CD,O
81935,,a,DT,O
81936,,barrel,NN,O
81937,,Monday,NNP,B-tim
81938,,on,IN,O
81939,,expectations,NNS,O
81940,,that,IN,O
81941,,a,DT,O
81942,,U.S.,NNP,B-geo
81943,,government,NN,O
81944,,plan,NN,O
81945,,to,TO,O
81946,,help,VB,O
81947,,ailing,JJ,O
81948,,banks,NNS,O
81949,,will,MD,O
81950,,trigger,VB,O
81951,,an,DT,O
81952,,economic,JJ,O
81953,,recovery,NN,O
81954,,and,CC,O
81955,,boost,VB,O
81956,,energy,NN,O
81957,,demand,NN,O
81958,,.,.,O
81959,Sentence: 3731,Chinese,JJ,B-gpe
81960,,President,NNP,B-per
81961,,Hu,NNP,I-per
81962,,Jintao,NNP,I-per
81963,,is,VBZ,O
81964,,offering,VBG,O
81965,,aid,NN,O
81966,,to,TO,O
81967,,some,DT,O
81968,,of,IN,O
81969,,the,DT,O
81970,,world,NN,O
81971,,'s,POS,O
81972,,poorest,JJS,O
81973,,countries,NNS,O
81974,,-,:,O
81975,,but,CC,O
81976,,made,VBD,O
81977,,much,NN,O
81978,,of,IN,O
81979,,the,DT,O
81980,,deal,NN,O
81981,,contingent,JJ,O
81982,,on,IN,O
81983,,the,DT,O
81984,,state,NN,O
81985,,'s,POS,O
81986,,recognition,NN,O
81987,,of,IN,O
81988,,China,NNP,B-geo
81989,,over,IN,O
81990,,Taiwan,NNP,B-geo
81991,,.,.,O
81992,Sentence: 3732,Addressing,VBG,O
81993,,the,DT,O
81994,,U.N.,NNP,B-org
81995,,General,NNP,I-org
81996,,Assembly,NNP,I-org
81997,,Wednesday,NNP,B-tim
81998,,in,IN,O
81999,,New,NNP,B-geo
82000,,York,NNP,I-geo
82001,,",",",",O
82002,,President,NNP,B-per
82003,,Hu,NNP,I-per
82004,,said,VBD,O
82005,,China,NNP,B-geo
82006,,will,MD,O
82007,,eliminate,VB,O
82008,,tariffs,NNS,O
82009,,on,IN,O
82010,,most,JJS,O
82011,,products,NNS,O
82012,,from,IN,O
82013,,the,DT,O
82014,,39,CD,O
82015,,least-developed,JJ,O
82016,,countries,NNS,O
82017,,with,IN,O
82018,,diplomatic,JJ,O
82019,,ties,NNS,O
82020,,to,TO,O
82021,,China,NNP,B-geo
82022,,.,.,O
82023,Sentence: 3733,He,PRP,O
82024,,also,RB,O
82025,,announced,VBD,O
82026,,a,DT,O
82027,,series,NN,O
82028,,of,IN,O
82029,,aid,NN,O
82030,,measures,NNS,O
82031,,for,IN,O
82032,,poor,JJ,O
82033,,countries,NNS,O
82034,,that,WDT,O
82035,,includes,VBZ,O
82036,,job,NN,O
82037,,training,NN,O
82038,,",",",",O
82039,,medicines,NNS,O
82040,,",",",",O
82041,,debt,NN,O
82042,,forgiveness,NN,O
82043,,and,CC,O
82044,,a,DT,O
82045,,$,$,O
82046,,10,CD,O
82047,,billion,CD,O
82048,,loan,NN,O
82049,,program,NN,O
82050,,.,.,O
82051,Sentence: 3734,He,PRP,O
82052,,did,VBD,O
82053,,not,RB,O
82054,,make,VB,O
82055,,clear,JJ,O
82056,,whether,IN,O
82057,,all,PDT,O
82058,,the,DT,O
82059,,aid,NN,O
82060,,measures,NNS,O
82061,,he,PRP,O
82062,,mentioned,VBD,O
82063,,would,MD,O
82064,,apply,VB,O
82065,,only,RB,O
82066,,to,TO,O
82067,,China,NNP,B-geo
82068,,'s,POS,O
82069,,diplomatic,JJ,O
82070,,partners,NNS,O
82071,,.,.,O
82072,Sentence: 3735,Beijing,NNP,B-geo
82073,,does,VBZ,O
82074,,not,RB,O
82075,,allow,VB,O
82076,,countries,NNS,O
82077,,to,TO,O
82078,,recognize,VB,O
82079,,both,DT,O
82080,,China,NNP,B-geo
82081,,and,CC,O
82082,,Taiwan,NNP,B-geo
82083,,",",",",O
82084,,which,WDT,O
82085,,it,PRP,O
82086,,sees,VBZ,O
82087,,as,IN,O
82088,,a,DT,O
82089,,renegade,NN,O
82090,,province,NN,O
82091,,.,.,O
82092,Sentence: 3736,Palestinian,JJ,B-gpe
82093,,Authority,NNP,O
82094,,President,NNP,B-per
82095,,Mahmoud,NNP,I-per
82096,,Abbas,NNP,I-per
82097,,is,VBZ,O
82098,,in,IN,O
82099,,Turkey,NNP,B-geo
82100,,",",",",O
82101,,for,IN,O
82102,,talks,NNS,O
82103,,on,IN,O
82104,,the,DT,O
82105,,stalled,VBN,O
82106,,Middle,NNP,B-geo
82107,,East,NNP,I-geo
82108,,peace,NN,O
82109,,process,NN,O
82110,,and,CC,O
82111,,the,DT,O
82112,,impact,NN,O
82113,,of,IN,O
82114,,a,DT,O
82115,,European,JJ,O
82116,,freeze,NN,O
82117,,on,IN,O
82118,,aid,NN,O
82119,,to,TO,O
82120,,the,DT,O
82121,,Hamas-led,JJ,O
82122,,Palestinian,JJ,B-gpe
82123,,government,NN,O
82124,,.,.,O
82125,Sentence: 3737,Mr.,NNP,B-per
82126,,Abbas,NNP,I-per
82127,,is,VBZ,O
82128,,to,TO,O
82129,,meet,VB,O
82130,,with,IN,O
82131,,Turkish,JJ,B-gpe
82132,,President,NNP,B-per
82133,,Ahmet,NNP,I-per
82134,,Necdet,NNP,I-per
82135,,Sezer,NNP,I-per
82136,,and,CC,O
82137,,Prime,NNP,B-per
82138,,Minister,NNP,I-per
82139,,Recep,NNP,I-per
82140,,Tayyip,NNP,I-per
82141,,Erdogan,NNP,I-per
82142,,during,IN,O
82143,,his,PRP$,O
82144,,two-day,JJ,O
82145,,visit,NN,O
82146,,.,.,O
82147,Sentence: 3738,He,PRP,O
82148,,visits,VBZ,O
82149,,Norway,NNP,B-geo
82150,,",",",",O
82151,,Finland,NNP,B-geo
82152,,and,CC,O
82153,,France,NNP,B-geo
82154,,later,RB,B-tim
82155,,this,DT,O
82156,,week,NN,O
82157,,.,.,O
82158,Sentence: 3739,The,DT,O
82159,,United,NNP,B-geo
82160,,States,NNPS,I-geo
82161,,and,CC,O
82162,,the,DT,O
82163,,European,NNP,B-org
82164,,Union,NNP,I-org
82165,,cut,VBD,O
82166,,off,RP,O
82167,,direct,JJ,O
82168,,aid,NN,O
82169,,to,TO,O
82170,,the,DT,O
82171,,Palestinian,JJ,B-gpe
82172,,government,NN,O
82173,,earlier,RBR,O
82174,,this,DT,O
82175,,year,NN,O
82176,,",",",",O
82177,,after,IN,O
82178,,Hamas,NNP,B-org
82179,,refused,VBD,O
82180,,to,TO,O
82181,,renounce,VB,O
82182,,violence,NN,O
82183,,and,CC,O
82184,,recognize,VB,O
82185,,Israel,NNP,B-geo
82186,,.,.,O
82187,Sentence: 3740,Turkey,NNP,B-geo
82188,,maintains,VBZ,O
82189,,close,JJ,O
82190,,ties,NNS,O
82191,,with,IN,O
82192,,both,DT,O
82193,,Israel,NNP,B-geo
82194,,and,CC,O
82195,,the,DT,O
82196,,Palestinians,NNS,B-gpe
82197,,",",",",O
82198,,and,CC,O
82199,,has,VBZ,O
82200,,frequently,RB,O
82201,,offered,VBN,O
82202,,to,TO,O
82203,,mediate,VB,O
82204,,their,PRP$,O
82205,,long-standing,JJ,O
82206,,conflict,NN,O
82207,,.,.,O
82208,Sentence: 3741,In,IN,O
82209,,February,NNP,B-tim
82210,,",",",",O
82211,,the,DT,O
82212,,Ankara,NNP,B-geo
82213,,government,NN,O
82214,,angered,VBD,O
82215,,Israel,NNP,B-geo
82216,,when,WRB,O
82217,,it,PRP,O
82218,,hosted,VBD,O
82219,,a,DT,O
82220,,Hamas,NNP,B-org
82221,,delegation,NN,O
82222,,for,IN,O
82223,,talks,NNS,O
82224,,described,VBN,O
82225,,as,IN,O
82226,,a,DT,O
82227,,push,NN,O
82228,,to,TO,O
82229,,persuade,VB,O
82230,,Hamas,NNP,B-org
82231,,to,TO,O
82232,,renounce,VB,O
82233,,violence,NN,O
82234,,.,.,O
82235,Sentence: 3742,Pakistani,JJ,B-gpe
82236,,officials,NNS,O
82237,,say,VBP,O
82238,,security,NN,O
82239,,forces,NNS,O
82240,,have,VBP,O
82241,,killed,VBN,O
82242,,at,IN,O
82243,,least,JJS,O
82244,,23,CD,O
82245,,militants,NNS,O
82246,,in,IN,O
82247,,fighting,VBG,O
82248,,that,WDT,O
82249,,took,VBD,O
82250,,place,NN,O
82251,,during,IN,O
82252,,a,DT,O
82253,,search,NN,O
82254,,operation,NN,O
82255,,in,IN,O
82256,,the,DT,O
82257,,country,NN,O
82258,,'s,POS,O
82259,,northwest,NN,O
82260,,.,.,O
82261,Sentence: 3743,The,DT,O
82262,,clash,NN,O
82263,,took,VBD,O
82264,,place,NN,O
82265,,in,IN,O
82266,,Khyber,NNP,B-geo
82267,,Pakhtunkhwa,NNP,I-geo
82268,,province,NN,O
82269,,on,IN,O
82270,,Tuesday,NNP,B-tim
82271,,",",",",O
82272,,a,DT,O
82273,,day,NN,O
82274,,after,IN,O
82275,,militants,NNS,O
82276,,launched,VBD,O
82277,,a,DT,O
82278,,suicide,NN,O
82279,,bomb,NN,O
82280,,attack,NN,O
82281,,near,IN,O
82282,,a,DT,O
82283,,paramilitary,JJ,O
82284,,base,NN,O
82285,,",",",",O
82286,,killing,VBG,O
82287,,one,CD,O
82288,,soldier,NN,O
82289,,.,.,O
82290,Sentence: 3744,Officials,NNS,O
82291,,say,VBP,O
82292,,Tuesday,NNP,B-tim
82293,,'s,POS,O
82294,,gunbattle,NN,O
82295,,began,VBD,O
82296,,when,WRB,O
82297,,militants,NNS,O
82298,,opened,VBD,O
82299,,fire,NN,O
82300,,on,IN,O
82301,,troops,NNS,O
82302,,searching,VBG,O
82303,,the,DT,O
82304,,area,NN,O
82305,,.,.,O
82306,Sentence: 3745,Pakistan,NNP,B-geo
82307,,'s,POS,O
82308,,military,NN,O
82309,,carried,VBD,O
82310,,out,RP,O
82311,,a,DT,O
82312,,major,JJ,O
82313,,offensive,NN,O
82314,,against,IN,O
82315,,the,DT,O
82316,,Taliban,NNP,B-org
82317,,in,IN,O
82318,,Lower,NNP,B-geo
82319,,Dir,NNP,I-geo
82320,,and,CC,O
82321,,neighboring,JJ,O
82322,,Swat,NNP,B-per
82323,,Valley,NNP,I-per
82324,,last,JJ,O
82325,,year,NN,O
82326,,.,.,O
82327,Sentence: 3746,Zimbabwe,NNP,B-geo
82328,,'s,POS,O
82329,,main,JJ,O
82330,,labor,NN,O
82331,,union,NN,O
82332,,says,VBZ,O
82333,,two,CD,O
82334,,South,NNP,B-geo
82335,,African-based,JJ,O
82336,,trade,NN,O
82337,,union,NN,O
82338,,workers,NNS,O
82339,,were,VBD,O
82340,,deported,VBN,O
82341,,Wednesday,NNP,B-tim
82342,,shortly,RB,O
82343,,after,IN,O
82344,,they,PRP,O
82345,,arrived,VBD,O
82346,,in,IN,O
82347,,Harare,NNP,B-geo
82348,,where,WRB,O
82349,,they,PRP,O
82350,,were,VBD,O
82351,,planning,VBG,O
82352,,to,TO,O
82353,,discuss,VB,O
82354,,the,DT,O
82355,,establishment,NN,O
82356,,of,IN,O
82357,,a,DT,O
82358,,trade,NN,O
82359,,union,NN,O
82360,,school,NN,O
82361,,.,.,O
82362,Sentence: 3747,The,DT,O
82363,,Zimbabwe,NNP,B-org
82364,,Congress,NNP,I-org
82365,,of,IN,O
82366,,Trade,NNP,O
82367,,Unions,NNP,O
82368,,(,LRB,O
82369,,ZCTU,NNP,O
82370,,),RRB,O
82371,,said,VBD,O
82372,,immigration,NN,O
82373,,officials,NNS,O
82374,,told,VBD,O
82375,,Bobbie,NNP,B-per
82376,,Marie,NNP,I-per
82377,,and,CC,O
82378,,Vihemina,NNP,B-per
82379,,Prout,NNP,I-per
82380,,to,TO,O
82381,,return,VB,O
82382,,home,NN,O
82383,,",",",",O
82384,,because,IN,O
82385,,they,PRP,O
82386,,did,VBD,O
82387,,not,RB,O
82388,,have,VB,O
82389,,a,DT,O
82390,,clearance,NN,O
82391,,from,IN,O
82392,,the,DT,O
82393,,Ministry,NNP,B-org
82394,,of,IN,I-org
82395,,Labor,NNP,I-org
82396,,to,TO,O
82397,,meet,VB,O
82398,,union,NN,O
82399,,officials,NNS,O
82400,,.,.,O
82401,Sentence: 3748,ZCTU,NNP,O
82402,,secretary-general,JJ,O
